table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,character_set_catalog,character_set_schema,character_set_name,collation_catalog,collation_schema,collation_name,domain_catalog,domain_schema,domain_name,udt_catalog,udt_schema,udt_name,scope_catalog,scope_schema,scope_name,maximum_cardinality,dtd_identifier,is_self_referencing,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_updatable
app,public,comments,user_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,comments,updated_at,7,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,comments,content,4,,NO,character varying,"1,000","4,000",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,comments,status,5,'created'::character varying,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,comments,entity_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,is_user_contacted,13,false,NO,boolean,,,,,,,,,,,,,,,,,,app,pg_catalog,bool,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,created_at,14,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,updated_at,15,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,tpa_claim_number,2,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,policy_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,org_id,4,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,user_id,5,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,dependent_id,6,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,amount,7,,NO,character varying,20,80,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,status,8,,YES,USER-DEFINED,,,,,,,,,,,,,,,,,,app,public,claim_status,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,request_date,9,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,response_date,10,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,notes,11,'[]'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_pre_auth,meta,12,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,create_source,12,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,updated_by,14,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,csat,10,'{}'::jsonb,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,user_contact_id,17,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,updated_at,15,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,dependent_id,9,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,claim_owner,11,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,meta,3,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,claim_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,type,6,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,policy_id,8,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,nb_number,16,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,update_source,13,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,user_id,7,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,created_at,5,,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_history,status,4,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims_date_format_view,pre_auth_approved,57,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,57,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,notes_attachment,68,,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,68,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,files,67,,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,67,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,crm_meta,66,,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,66,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,meta,65,,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,65,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,denied,64,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,64,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,query_received_from_hospital,63,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,63,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,query_to_the_hospital,62,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,62,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,cancelled,61,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,61,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,approved,60,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,60,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,interium_approved,59,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,59,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,interium_approval_in_progress,58,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,58,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,information_awaited,56,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,56,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,pre_auth_in_progress,55,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,55,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,pre_auth_received,54,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,54,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,intimation,53,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,53,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,upcoming,52,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,52,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,docs_soft_copy_uploaded,51,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,51,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,invalid,50,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,50,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_repudiated,49,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,49,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_repudiated_but_waiting_concurrence,48,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,48,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_re_opened,47,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,47,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_settled,46,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,46,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,payment_under_process,45,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,45,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,docs_hard_copy_verification,44,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,44,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,docs_hard_copy_received_by_tpa_post_approval,43,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,43,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,docs_hard_copy_couriered_by_employee_post_approval,42,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,42,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_approved_by_tpa,41,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,41,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,dormant_post_registration,40,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,40,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_under_query_reminder_2,39,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,39,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_under_query_reminder_1,38,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,38,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_under_investigation,37,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,37,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,query_docs_under_verification_2,36,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,36,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_under_query_2,35,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,35,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,query_docs_under_verification,34,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,34,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,query_responded_by_employee,33,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,33,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_under_query,32,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,32,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,docs_under_verification,31,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,31,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_registered,30,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,30,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,docs_hard_copy_received_by_tpa,29,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,29,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,status,7,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,7,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,type,8,,YES,character varying,200,800,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,8,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,nb_number,9,,YES,text,,"1,073,741,824",,,,,,,,,,,,,,,,app,pg_catalog,text,,,,,9,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,create_source,12,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,12,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,update_source,13,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,13,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,docs_hard_copy_couriered_by_employee,28,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,28,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,complete_documents_received_after_deficiency_check_courier_pend,27,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,27,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,dormant,26,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,26,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,partial_documents_received_reminder_2,25,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,25,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,partial_documents_received_reminder_1,24,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,24,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,no_document_received_reminder_2,23,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,23,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,no_document_received_reminder_1,22,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,22,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_intimation_by_employee,21,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,21,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,meta_hospitalization_end_date,20,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,20,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,meta_hospitalization_start_date,19,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,19,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,meta_estimated_doa,18,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,18,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,meta_dod,17,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,17,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,meta_doa,16,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,16,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,csat_date,15,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,15,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,updated_by,14,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,14,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,claim_owner,11,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,11,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,csat,10,,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,10,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,updated_at,6,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,created_at,5,,YES,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,policy_id,4,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,4,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,dependent_id,3,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,user_id,2,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims_date_format_view,id,1,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,NO
app,public,claims,status,7,'SUBMITTED'::character varying,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,updated_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,user_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,nb_number,10,nextval('claims_nb_number_seq'::regclass),NO,integer,,,32,2,0,,,,,,,,,,,,,app,pg_catalog,int4,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,csat,11,'{}'::jsonb,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,11,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,claim_owner,12,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,12,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,updated_by,15,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,15,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,policy_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,user_contact_id,16,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,16,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,claim_form_a,17,'{}'::jsonb,YES,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,17,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,update_source,14,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,14,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,meta,4,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,create_source,13,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,13,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,created_at,5,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,type,9,,YES,character varying,200,800,,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,claims,dependent_id,8,,YES,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_owner_backup,claim_id,1,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_owner_backup,claim_owner_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,doc_type,4,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,updated_at,10,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,created_at,9,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,meta,6,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,is_uploaded,5,false,YES,boolean,,,,,,,,,,,,,,,,,,app,pg_catalog,bool,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,file_id,3,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,claim_id,2,,NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,status,8,'active'::character varying,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,claim_files,create_source,7,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_test_components,partner_component_name,3,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,3,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_test_components,partner_component_group,4,,YES,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,4,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_test_components,partner_component_id,2,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_test_components,id,1,uuid_generate_v4(),NO,uuid,,,,,,,,,,,,,,,,,,app,pg_catalog,uuid,,,,,1,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_test_components,meta,5,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_test_components,created_at,6,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,6,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_test_components,updated_at,7,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,7,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_providers,longitude,5,,YES,numeric,,,10,10,7,,,,,,,,,,,,,app,pg_catalog,numeric,,,,,5,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_providers,meta,8,'{}'::jsonb,NO,jsonb,,,,,,,,,,,,,,,,,,app,pg_catalog,jsonb,,,,,8,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_providers,created_at,9,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,9,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_providers,updated_at,10,CURRENT_TIMESTAMP,NO,timestamp with time zone,,,,,,6,,,,,,,,,,,,app,pg_catalog,timestamptz,,,,,10,NO,NO,,,,,,NO,NEVER,,YES
app,public,checkup_providers,name,2,,NO,character varying,255,"1,020",,,,,,,,,,,,,,,,app,pg_catalog,varchar,,,,,2,NO,NO,,,,,,NO,NEVER,,YES
